datetime,rainfall_mm,runoff_mm,inflow_unscaled_m3s,inflow_scaled_m3s,inflow_calibrated_m3s
1979-08-15 09:00:00,0.013604640566065402,0.00036370061896741395,74.13668491671704,139.54003967780943,188.13304302526322
1979-08-15 10:00:00,0.02160737031080975,0.0005776421595364808,67.09498031099078,126.28614599229759,170.26365330209836
1979-08-15 11:00:00,0.17125841653752918,0.004578348968178035,60.227319169611576,113.35983684806831,152.83592517471507
1979-08-15 12:00:00,0.04361487710885672,0.001165981396101415,54.27607552883725,102.15840836905217,137.73374496283515
1979-08-15 13:00:00,0.01920655138738642,0.00051345969736576,48.85546663174973,91.95574039937983,123.97813061341424
1979-08-15 14:00:00,0.012004094617116542,0.0003209123108536008,43.711197932639884,82.27319984346624,110.923771282533
1979-08-15 15:00:00,0.008803002719218796,0.0002353356946259739,39.30326715898515,73.97659424606483,99.73798072791145
1979-08-15 16:00:00,0.0072024567702699245,0.00019254738651216046,35.19091697168059,66.23633031397566,89.30227058532503
1979-08-15 17:00:00,0.006402183795795488,0.00017115323245525376,31.37576582573107,59.055454302582895,79.62074792896253
1979-08-15 18:00:00,0.005601910821321053,0.00014975907839834705,27.90888581801637,52.53009409288153,70.82301592371418
1979-08-15 19:00:00,0.0052017743340838345,0.00013906200136989366,24.65056641471321,46.397286572142534,62.554537974095766
1979-08-15 20:00:00,0.00520177433408379,0.0001390620013698925,21.81212704456532,41.054777087419374,55.35156906944999
1979-08-15 21:00:00,0.004801637846846616,0.0001283649243414403,19.335596976851136,36.39345315176816,49.06699971885078
1979-08-15 22:00:00,0.004801637846846616,0.0001283649243414403,17.08846421596861,32.16390073831587,43.36456070554034
1979-08-15 23:00:00,0.012004094617116542,0.0003209123108536008,15.163110518006615,28.54000075264423,38.478684698210856
